SessionID,Experiment,Round,Step,Action,ConflictRegions,TimeTaken(s),action_type,region_ui,color_ui,region_zero_based,color_zero_based,started_regions,started_conflicts,attempt_id,attempt_total_step,attempt_recolor_step,conflict_region_count,max_attempt_id,is_final_attempt
Rex,experiment2,16,204,Recolored Region 9 to Color 2,1 2 16 26 30 36 41,6.2,recolor,9,2,8,1,,,1,7,6,7,1,True
Rex,experiment2,16,205,Recolored Region 36 to Color 2,1 2 6 16 26 30 36 41,2.2,recolor,36,2,35,1,,,1,8,7,8,1,True
Rex,experiment2,16,206,Recolored Region 30 to Color 2,2 6 16 26 28 30 36 41,5.4,recolor,30,2,29,1,,,1,9,8,8,1,True
Rex,experiment2,16,207,Recolored Region 1 to Color 1,1 2 6 16 24 26 28 30 36 41,6.0,recolor,1,1,0,0,,,1,10,9,10,1,True
Rex,experiment2,16,208,Recolored Region 1 to Color 4,2 6 16 26 28 30 36 41,2.4,recolor,1,4,0,3,,,1,11,10,8,1,True
Rex,experiment2,16,209,Recolored Region 6 to Color 4,2 6 16 26 28 30 41,8.5,recolor,6,4,5,3,,,1,12,11,7,1,True
Rex,experiment2,16,210,Recolored Region 41 to Color 3,2 6 16 26 28 30,6.5,recolor,41,3,40,2,,,1,13,12,6,1,True
Rex,experiment2,16,211,Recolored Region 41 to Color 1,2 6 16 26 28 30,4.4,recolor,41,1,40,0,,,1,14,13,6,1,True
Rex,experiment2,16,212,Recolored Region 6 to Color 3,2 6 26 28 30,5.8,recolor,6,3,5,2,,,1,15,14,5,1,True
Rex,experiment2,16,213,Recolored Region 2 to Color 4,2 7 28 30,24.5,recolor,2,4,1,3,,,1,16,15,4,1,True
Rex,experiment2,16,214,Recolored Region 7 to Color 1,7 28 30 39 42,9.9,recolor,7,1,6,0,,,1,17,16,5,1,True
Rex,experiment2,16,215,Recolored Region 7 to Color 2,7 28 29 30,2.1,recolor,7,2,6,1,,,1,18,17,4,1,True
Rex,experiment2,16,216,Recolored Region 29 to Color 1,28 29 30 42,4.0,recolor,29,1,28,0,,,1,19,18,4,1,True
Rex,experiment2,16,217,Recolored Region 29 to Color 4,13 28 29 30 43,10.2,recolor,29,4,28,3,,,1,20,19,5,1,True
Rex,experiment2,16,218,Recolored Region 11 to Color 4,11 13 28 29 30 43,3.3,recolor,11,4,10,3,,,1,21,20,6,1,True
Rex,experiment2,16,219,Recolored Region 13 to Color 2,28 29 30 43,2.4,recolor,13,2,12,1,,,1,22,21,4,1,True
Rex,experiment2,16,220,Recolored Region 31 to Color 3,28 29 30 43,12.6,recolor,31,3,30,2,,,1,23,22,4,1,True
Rex,experiment2,16,221,Recolored Region 33 to Color 4,28 29 30 43,6.6,recolor,33,4,32,3,,,1,24,23,4,1,True
Rex,experiment2,16,222,Recolored Region 32 to Color 1,28 29 30 43,17.3,recolor,32,1,31,0,,,1,25,24,4,1,True
Rex,experiment2,16,223,Recolored Region 43 to Color 3,28 30 37 43,18.8,recolor,43,3,42,2,,,1,26,25,4,1,True
Rex,experiment2,16,224,Recolored Region 37 to Color 1,4 28 30 37 42,11.1,recolor,37,1,36,0,,,1,27,26,5,1,True
Rex,experiment2,16,225,Recolored Region 37 to Color 3,28 30 37 43,7.7,recolor,37,3,36,2,,,1,28,27,4,1,True
Rex,experiment2,16,226,Recolored Region 32 to Color 3,28 30 32 37 43,2.4,recolor,32,3,31,2,,,1,29,28,5,1,True
Rex,experiment2,16,227,Recolored Region 43 to Color 1,28 30 42 43,5.1,recolor,43,1,42,0,,,1,30,29,4,1,True
Rex,experiment2,16,228,Recolored Region 30 to Color 1,30 38 42 43,5.3,recolor,30,1,29,0,,,1,31,30,4,1,True
Rex,experiment2,16,229,Recolored Region 38 to Color 4,42 43,2.3,recolor,38,4,37,3,,,1,32,31,2,1,True
Rex,experiment2,16,230,Recolored Region 32 to Color 2,10 32 42 43,4.4,recolor,32,2,31,1,,,1,33,32,4,1,True
Rex,experiment2,16,231,Recolored Region 32 to Color 3,42 43,5.9,recolor,32,3,31,2,,,1,34,33,2,1,True
Rex,experiment2,16,232,Recolored Region 43 to Color 2,10 43,14.9,recolor,43,2,42,1,,,1,35,34,2,1,True
Rex,experiment2,16,233,Recolored Region 10 to Color 1,4 10,6.9,recolor,10,1,9,0,,,1,36,35,2,1,True
Rex,experiment2,16,234,Recolored Region 4 to Color 2,4 28,8.8,recolor,4,2,3,1,,,1,37,36,2,1,True
Rex,experiment2,16,235,Recolored Region 28 to Color 4,21 28,3.3,recolor,28,4,27,3,,,1,38,37,2,1,True
Rex,experiment2,16,236,Recolored Region 21 to Color 1,21 45,6.6,recolor,21,1,20,0,,,1,39,38,2,1,True
Rex,experiment2,16,237,Recolored Region 9 to Color 4,21 45,2.7,recolor,9,4,8,3,,,1,40,39,2,1,True
Rex,experiment2,16,238,Recolored Region 9 to Color 2,21 45,8.0,recolor,9,2,8,1,,,1,41,40,2,1,True
Rex,experiment2,16,239,Recolored Region 45 to Color 4,,1.8,recolor,45,4,44,3,,,1,42,41,0,1,True
Rex,experiment2,17,240,"Game Started (45 regions, 10 conflicts)",4 12 15 18 19 20 24 25 31 32 34 35 37 38,0.0,game_started,,,,,45,10,1,1,,14,1,True
Rex,experiment2,17,241,Recolored Region 37 to Color 1,4 12 15 19 20 24 25 31 32 35 38,4.2,recolor,37,1,36,0,,,1,2,1,11,1,True
Rex,experiment2,17,242,Recolored Region 38 to Color 4,4 12 15 19 20 25 31 32 35,3.4,recolor,38,4,37,3,,,1,3,2,9,1,True
Rex,experiment2,17,243,Recolored Region 19 to Color 3,4 15 20 31 32 35,6.1,recolor,19,3,18,2,,,1,4,3,6,1,True
Rex,experiment2,17,244,Recolored Region 20 to Color 1,20 22 31 32,3.0,recolor,20,1,19,0,,,1,5,4,4,1,True
Rex,experiment2,17,245,Recolored Region 31 to Color 3,20 22 23 26 31,8.8,recolor,31,3,30,2,,,1,6,5,5,1,True
Rex,experiment2,17,246,Recolored Region 31 to Color 2,20 22 28 31 36,6.4,recolor,31,2,30,1,,,1,7,6,5,1,True
Rex,experiment2,17,247,Recolored Region 38 to Color 2,20 22 28 31 36,3.8,recolor,38,2,37,1,,,1,8,7,5,1,True
Rex,experiment2,17,248,Recolored Region 31 to Color 3,20 22 23 26 31,20.4,recolor,31,3,30,2,,,1,9,8,5,1,True
Rex,experiment2,17,249,Recolored Region 11 to Color 3,20 22 23 26 31,3.3,recolor,11,3,10,2,,,1,10,9,5,1,True
Rex,experiment2,17,250,Recolored Region 13 to Color 4,20 22 23 26 31,5.5,recolor,13,4,12,3,,,1,11,10,5,1,True
Rex,experiment2,17,251,Recolored Region 31 to Color 4,3 20 22 31 43,3.6,recolor,31,4,30,3,,,1,12,11,5,1,True
Rex,experiment2,17,252,Recolored Region 3 to Color 1,20 22 31 43,9.4,recolor,3,1,2,0,,,1,13,12,4,1,True
Rex,experiment2,17,253,Recolored Region 41 to Color 2,6 20 22 31 41 43,11.2,recolor,41,2,40,1,,,1,14,13,6,1,True
Rex,experiment2,17,254,Recolored Region 41 to Color 1,20 22 31 43,3.5,recolor,41,1,40,0,,,1,15,14,4,1,True
Rex,experiment2,17,255,Recolored Region 26 to Color 1,3 20 22 26 31 43,7.4,recolor,26,1,25,0,,,1,16,15,6,1,True
Rex,experiment2,17,256,Recolored Region 26 to Color 4,20 22 26 31 43,3.2,recolor,26,4,25,3,,,1,17,16,5,1,True
Rex,experiment2,17,257,Recolored Region 31 to Color 3,20 22 23 31,3.1,recolor,31,3,30,2,,,1,18,17,4,1,True
Rex,experiment2,17,258,Recolored Region 23 to Color 4,15 20 22 23,2.8,recolor,23,4,22,3,,,1,19,18,4,1,True
Rex,experiment2,17,259,Recolored Region 15 to Color 1,15 17 20 22,4.7,recolor,15,1,14,0,,,1,20,19,4,1,True
Rex,experiment2,17,260,Recolored Region 29 to Color 4,12 15 17 20 22 29,5.8,recolor,29,4,28,3,,,1,21,20,6,1,True
Rex,experiment2,17,261,Recolored Region 12 to Color 3,12 15 17 19 20 22,1.7,recolor,12,3,11,2,,,1,22,21,6,1,True
Rex,experiment2,17,262,Recolored Region 15 to Color 4,12 15 19 20 22 23,2.6,recolor,15,4,14,3,,,1,23,22,6,1,True
Rex,experiment2,17,263,Recolored Region 19 to Color 1,15 20 22 23,8.2,recolor,19,1,18,0,,,1,24,23,4,1,True
Rex,experiment2,17,264,Recolored Region 23 to Color 3,20 22 23 31,15.2,recolor,23,3,22,2,,,1,25,24,4,1,True
Rex,experiment2,17,265,Recolored Region 23 to Color 1,3 17 20 22 23,15.9,recolor,23,1,22,0,,,1,26,25,5,1,True
Rex,experiment2,17,266,Recolored Region 17 to Color 2,3 17 20 22 23 30 39,3.1,recolor,17,2,16,1,,,1,27,26,7,1,True
Rex,experiment2,17,267,Recolored Region 23 to Color 2,17 20 22 23 28 30 39,0.8,recolor,23,2,22,1,,,1,28,27,7,1,True
Rex,experiment2,17,268,Recolored Region 17 to Color 1,20 22 23 28 39,2.6,recolor,17,1,16,0,,,1,29,28,5,1,True
Rex,experiment2,17,269,Recolored Region 23 to Color 4,15 20 22 23,2.9,recolor,23,4,22,3,,,1,30,29,4,1,True
Rex,experiment2,17,270,Recolored Region 29 to Color 1,15 20 22 23,16.6,recolor,29,1,28,0,,,1,31,30,4,1,True
Rex,experiment2,17,271,Recolored Region 15 to Color 3,7 15 20 22 40,22.4,recolor,15,3,14,2,,,1,32,31,5,1,True
Rex,experiment2,17,272,Recolored Region 20 to Color 3,7 15 20 40,5.6,recolor,20,3,19,2,,,1,33,32,4,1,True
Rex,experiment2,17,273,Recolored Region 20 to Color 2,7 15 20 27 40,2.3,recolor,20,2,19,1,,,1,34,33,5,1,True
Rex,experiment2,17,274,Recolored Region 12 to Color 4,7 15 20 27 40,7.4,recolor,12,4,11,3,,,1,35,34,5,1,True
Rex,experiment2,17,275,Recolored Region 12 to Color 3,7 15 20 27 40,3.4,recolor,12,3,11,2,,,1,36,35,5,1,True
Rex,experiment2,17,276,Recolored Region 15 to Color 1,15 17 20 27,10.0,recolor,15,1,14,0,,,1,37,36,4,1,True
Rex,experiment2,17,277,Recolored Region 22 to Color 4,4 15 17 20 22 27,8.9,recolor,22,4,21,3,,,1,38,37,6,1,True
Rex,experiment2,17,278,Recolored Region 22 to Color 1,15 17 20 27,3.2,recolor,22,1,21,0,,,1,39,38,4,1,True
Rex,experiment2,17,279,Recolored Region 27 to Color 4,15 17 27 35,2.2,recolor,27,4,26,3,,,1,40,39,4,1,True
Rex,experiment2,17,280,Recolored Region 29 to Color 4,15 17 27 35,6.5,recolor,29,4,28,3,,,1,41,40,4,1,True
Rex,experiment2,17,281,Recolored Region 9 to Color 4,9 14 15 17 27 35,12.4,recolor,9,4,8,3,,,1,42,41,6,1,True
Rex,experiment2,17,282,Recolored Region 14 to Color 1,15 17 27 35,4.2,recolor,14,1,13,0,,,1,43,42,4,1,True
Rex,experiment2,17,283,Recolored Region 12 to Color 4,12 15 17 27 29 35,6.0,recolor,12,4,11,3,,,1,44,43,6,1,True
Rex,experiment2,17,284,Recolored Region 29 to Color 3,12 15 17 27 35,3.3,recolor,29,3,28,2,,,1,45,44,5,1,True
Rex,experiment2,17,285,Recolored Region 27 to Color 2,15 17 20 27,4.6,recolor,27,2,26,1,,,1,46,45,4,1,True
Rex,experiment2,17,286,Recolored Region 17 to Color 2,17 20 27 30 39,27.0,recolor,17,2,16,1,,,1,47,46,5,1,True
Rex,experiment2,17,287,Recolored Region 11 to Color 2,11 17 20 27 30 39,3.9,recolor,11,2,10,1,,,1,48,47,6,1,True
Rex,experiment2,17,288,Recolored Region 5 to Color 2,5 11 17 20 27 30 39,7.4,recolor,5,2,4,1,,,1,49,48,7,1,True
Rex,experiment2,17,289,Recolored Region 5 to Color 3,11 17 20 27 30 39,3.4,recolor,5,3,4,2,,,1,50,49,6,1,True
Rex,experiment2,17,290,Recolored Region 27 to Color 3,11 17 30 39,12.1,recolor,27,3,26,2,,,1,51,50,4,1,True
Rex,experiment2,17,291,Recolored Region 11 to Color 1,17 30 39,4.9,recolor,11,1,10,0,,,1,52,51,3,1,True
Rex,experiment2,17,292,Recolored Region 30 to Color 4,17 39,4.2,recolor,30,4,29,3,,,1,53,52,2,1,True
Rex,experiment2,17,293,Recolored Region 45 to Color 2,17 39 45,4.3,recolor,45,2,44,1,,,1,54,53,3,1,True
Rex,experiment2,17,294,Recolored Region 8 to Color 4,17 39 45,5.3,recolor,8,4,7,3,,,1,55,54,3,1,True
Rex,experiment2,17,295,Recolored Region 3 to Color 3,3 17 31 39 45,2.9,recolor,3,3,2,2,,,1,56,55,5,1,True
Rex,experiment2,17,296,Recolored Region 3 to Color 1,17 39 45,2.9,recolor,3,1,2,0,,,1,57,56,3,1,True
Rex,experiment2,17,297,Recolored Region 45 to Color 1,17 39,14.6,recolor,45,1,44,0,,,1,58,57,2,1,True
Rex,experiment2,17,298,Recolored Region 5 to Color 2,5 17 39,8.8,recolor,5,2,4,1,,,1,59,58,3,1,True
Rex,experiment2,17,299,Recolored Region 39 to Color 3,5 17,1.9,recolor,39,3,38,2,,,1,60,59,2,1,True
Rex,experiment2,17,300,Recolored Region 5 to Color 4,5 13,5.9,recolor,5,4,4,3,,,1,61,60,2,1,True
Rex,experiment2,17,301,Recolored Region 13 to Color 3,,2.9,recolor,13,3,12,2,,,1,62,61,0,1,True
Rex,experiment2,18,302,"Game Started (45 regions, 7 conflicts)",1 7 8 18 22 24 29 31 32 39,0.0,game_started,,,,,45,7,1,1,,10,1,True
Rex,experiment2,18,303,Recolored Region 24 to Color 3,1 8 17 18 24 29 31 32 39,4.2,recolor,24,3,23,2,,,1,2,1,9,1,True
Rex,experiment2,18,304,Recolored Region 31 to Color 2,1 8 17 18 24 32 39,3.5,recolor,31,2,30,1,,,1,3,2,7,1,True
Rex,experiment2,18,305,Recolored Region 1 to Color 4,17 18 24 32,4.4,recolor,1,4,0,3,,,1,4,3,4,1,True
Rex,experiment2,18,306,Recolored Region 31 to Color 4,17 18 24 32,28.3,recolor,31,4,30,3,,,1,5,4,4,1,True
Rex,experiment2,18,307,Recolored Region 32 to Color 4,12 17 24 32,16.3,recolor,32,4,31,3,,,1,6,5,4,1,True
Rex,experiment2,18,308,Recolored Region 29 to Color 2,12 17 24 32,13.5,recolor,29,2,28,1,,,1,7,6,4,1,True
Rex,experiment2,18,309,Recolored Region 32 to Color 1,17 24,3.5,recolor,32,1,31,0,,,1,8,7,2,1,True
Rex,experiment2,18,310,Recolored Region 24 to Color 2,24 30,11.1,recolor,24,2,23,1,,,1,9,8,2,1,True
Rex,experiment2,18,311,Recolored Region 30 to Color 3,,2.6,recolor,30,3,29,2,,,1,10,9,0,1,True
Rex,experiment2,19,312,"Game Started (45 regions, 5 conflicts)",7 11 19 22 24 26 33 41,0.0,game_started,,,,,45,5,1,1,,8,1,True
Rex,experiment2,19,313,Recolored Region 19 to Color 2,7 22 26 33 41,3.4,recolor,19,2,18,1,,,1,2,1,5,1,True
Rex,experiment2,19,314,Recolored Region 7 to Color 3,22 26 33 41,7.7,recolor,7,3,6,2,,,1,3,2,4,1,True
Rex,experiment2,19,315,Recolored Region 35 to Color 2,22 26 33 35 41,8.1,recolor,35,2,34,1,,,1,4,3,5,1,True
Rex,experiment2,19,316,Recolored Region 22 to Color 1,2 22 33 41,6.3,recolor,22,1,21,0,,,1,5,4,4,1,True
Rex,experiment2,19,317,Recolored Region 2 to Color 4,33 41,2.6,recolor,2,4,1,3,,,1,6,5,2,1,True
Rex,experiment2,19,318,Recolored Region 33 to Color 1,,5.8,recolor,33,1,32,0,,,1,7,6,0,1,True
Rex,experiment2,20,319,"Game Started (45 regions, 4 conflicts)",5 6 10 15 27 38 45,0.0,game_started,,,,,45,4,1,1,,7,1,True
Rex,experiment2,20,320,Recolored Region 2 to Color 1,2 5 6 10 15 27 38 45,3.5,recolor,2,1,1,0,,,1,2,1,8,1,True
Rex,experiment2,20,321,Recolored Region 38 to Color 2,2 5 6 10 15 27 45,3.1,recolor,38,2,37,1,,,1,3,2,7,1,True
Rex,experiment2,20,322,Recolored Region 34 to Color 2,2 5 6 10 15 27 45,12.0,recolor,34,2,33,1,,,1,4,3,7,1,True
Rex,experiment2,20,323,Recolored Region 2 to Color 4,2 6 10 15 27 40 45,5.7,recolor,2,4,1,3,,,1,5,4,7,1,True
Rex,experiment2,20,324,Recolored Region 40 to Color 3,6 10 15 27 39 40 45,4.3,recolor,40,3,39,2,,,1,6,5,7,1,True
Rex,experiment2,20,325,Recolored Region 27 to Color 1,6 39 40 45,12.0,recolor,27,1,26,0,,,1,7,6,4,1,True
Rex,experiment2,20,326,Recolored Region 36 to Color 2,6 39 40 45,5.5,recolor,36,2,35,1,,,1,8,7,4,1,True
Rex,experiment2,20,327,Recolored Region 6 to Color 1,39 40,6.6,recolor,6,1,5,0,,,1,9,8,2,1,True
Rex,experiment2,20,328,Recolored Region 2 to Color 1,2 5 39 40,2.3,recolor,2,1,1,0,,,1,10,9,4,1,True
Rex,experiment2,20,329,Recolored Region 2 to Color 2,2 38 39 40,2.8,recolor,2,2,1,1,,,1,11,10,4,1,True
Rex,experiment2,20,330,Recolored Region 40 to Color 4,2 38,2.4,recolor,40,4,39,3,,,1,12,11,2,1,True
Rex,experiment2,20,331,Recolored Region 2 to Color 1,2 5,6.9,recolor,2,1,1,0,,,1,13,12,2,1,True
Rex,experiment2,20,332,Recolored Region 34 to Color 4,2 5,5.6,recolor,34,4,33,3,,,1,14,13,2,1,True
Rex,experiment2,20,333,Recolored Region 5 to Color 4,5 7,13.3,recolor,5,4,4,3,,,1,15,14,2,1,True
Rex,experiment2,20,334,Recolored Region 4 to Color 2,5 7,3.6,recolor,4,2,3,1,,,1,16,15,2,1,True
Rex,experiment2,20,335,Recolored Region 7 to Color 1,,7.4,recolor,7,1,6,0,,,1,17,16,0,1,True
Rex,experiment2,21,336,"Game Started (45 regions, 6 conflicts)",5 6 10 15 19 32 34 35 36,0.0,game_started,,,,,45,6,1,1,,9,1,True
Rex,experiment2,21,337,Recolored Region 32 to Color 4,5 6 10 19 26 32 35,3.9,recolor,32,4,31,3,,,1,2,1,7,1,True
Rex,experiment2,21,338,Recolored Region 27 to Color 4,5 6 10 19 26 32 35,3.2,recolor,27,4,26,3,,,1,3,2,7,1,True
Rex,experiment2,21,339,Recolored Region 6 to Color 4,5 10 19 26 32,8.8,recolor,6,4,5,3,,,1,4,3,5,1,True
Rex,experiment2,21,340,Recolored Region 19 to Color 1,26 32,3.2,recolor,19,1,18,0,,,1,5,4,2,1,True
Rex,experiment2,21,341,Recolored Region 25 to Color 4,25 26 32,3.6,recolor,25,4,24,3,,,1,6,5,3,1,True
Rex,experiment2,21,342,Recolored Region 32 to Color 1,25 26 32 39 44,6.2,recolor,32,1,31,0,,,1,7,6,5,1,True
Rex,experiment2,21,343,Recolored Region 26 to Color 1,26 32 39 44,1.9,recolor,26,1,25,0,,,1,8,7,4,1,True
Rex,experiment2,21,344,Recolored Region 39 to Color 4,26 32 44,6.5,recolor,39,4,38,3,,,1,9,8,3,1,True
Rex,experiment2,21,345,Recolored Region 44 to Color 4,26 32,5.9,recolor,44,4,43,3,,,1,10,9,2,1,True
Rex,experiment2,21,346,Recolored Region 27 to Color 1,26 32,6.4,recolor,27,1,26,0,,,1,11,10,2,1,True
Rex,experiment2,21,347,Recolored Region 39 to Color 1,26 32 39,4.4,recolor,39,1,38,0,,,1,12,11,3,1,True
Rex,experiment2,21,348,Recolored Region 32 to Color 4,25 32 44,3.0,recolor,32,4,31,3,,,1,13,12,3,1,True
Rex,experiment2,21,349,Recolored Region 25 to Color 3,32 44,9.4,recolor,25,3,24,2,,,1,14,13,2,1,True
Rex,experiment2,21,350,Recolored Region 44 to Color 3,3 44,12.2,recolor,44,3,43,2,,,1,15,14,2,1,True
Rex,experiment2,21,351,Recolored Region 44 to Color 1,26 44,2.6,recolor,44,1,43,0,,,1,16,15,2,1,True
Rex,experiment2,21,352,Recolored Region 26 to Color 3,3 25 26,7.8,recolor,26,3,25,2,,,1,17,16,3,1,True
Rex,experiment2,21,353,Recolored Region 25 to Color 1,3 26,3.9,recolor,25,1,24,0,,,1,18,17,2,1,True
Rex,experiment2,21,354,Recolored Region 35 to Color 2,3 26,6.1,recolor,35,2,34,1,,,1,19,18,2,1,True
Rex,experiment2,21,355,Recolored Region 3 to Color 2,3 30,5.3,recolor,3,2,2,1,,,1,20,19,2,1,True
Rex,experiment2,21,356,Recolored Region 30 to Color 3,,3.0,recolor,30,3,29,2,,,1,21,20,0,1,True
Rex,experiment2,22,357,"Game Started (45 regions, 8 conflicts)",3 7 13 14 15 23 25 36 37 41 42 43 44,0.0,game_started,,,,,45,8,1,1,,13,1,True
Rex,experiment2,22,358,Recolored Region 43 to Color 4,3 7 13 14 23 25 36 37 41 42 44,8.7,recolor,43,4,42,3,,,1,2,1,11,1,True
Rex,experiment2,22,359,Recolored Region 41 to Color 4,3 7 13 14 23 25 37 42 44,3.2,recolor,41,4,40,3,,,1,3,2,9,1,True
Rex,experiment2,22,360,Recolored Region 42 to Color 2,13 14 19 23 25 37 42 44,3.4,recolor,42,2,41,1,,,1,4,3,8,1,True
Rex,experiment2,22,361,Recolored Region 19 to Color 4,13 14 23 25 37 44,2.6,recolor,19,4,18,3,,,1,5,4,6,1,True
Rex,experiment2,22,362,Recolored Region 37 to Color 3,13 14 23 25,8.3,recolor,37,3,36,2,,,1,6,5,4,1,True
Rex,experiment2,22,363,Recolored Region 23 to Color 1,,6.6,recolor,23,1,22,0,,,1,7,6,0,1,True
Rex,experiment2,23,364,"Game Started (45 regions, 6 conflicts)",7 13 14 18 30 31 40,0.0,game_started,,,,,45,6,1,1,,7,1,True
Rex,experiment2,23,365,Recolored Region 31 to Color 1,7 13 14 18 40,4.8,recolor,31,1,30,0,,,1,2,1,5,1,True
Rex,experiment2,23,366,Recolored Region 40 to Color 4,7 13 14 18,3.6,recolor,40,4,39,3,,,1,3,2,4,1,True
Rex,experiment2,23,367,Recolored Region 7 to Color 1,14 18,2.3,recolor,7,1,6,0,,,1,4,3,2,1,True
Rex,experiment2,23,368,Recolored Region 41 to Color 3,14 18,9.4,recolor,41,3,40,2,,,1,5,4,2,1,True
Rex,experiment2,23,369,Recolored Region 18 to Color 1,2 18,7.0,recolor,18,1,17,0,,,1,6,5,2,1,True
Rex,experiment2,23,370,Recolored Region 41 to Color 4,2 18,3.9,recolor,41,4,40,3,,,1,7,6,2,1,True
Rex,experiment2,23,371,Recolored Region 2 to Color 3,,2.2,recolor,2,3,1,2,,,1,8,7,0,1,True
Rex,experiment2,24,372,"Game Started (45 regions, 4 conflicts)",2 15 17 25 30 32 41,0.0,game_started,,,,,45,4,1,1,,7,1,True
Rex,experiment2,24,373,Recolored Region 25 to Color 2,2 17 32 41,2.6,recolor,25,2,24,1,,,1,2,1,4,1,True
Rex,experiment2,24,374,Recolored Region 17 to Color 4,2 32,2.9,recolor,17,4,16,3,,,1,3,2,2,1,True
Rex,experiment2,24,375,Recolored Region 32 to Color 3,22 32,3.3,recolor,32,3,31,2,,,1,4,3,2,1,True
Rex,experiment2,24,376,Recolored Region 22 to Color 4,22 45,6.4,recolor,22,4,21,3,,,1,5,4,2,1,True
Rex,experiment2,24,377,Recolored Region 22 to Color 2,22 28,6.4,recolor,22,2,21,1,,,1,6,5,2,1,True
Rex,experiment2,24,378,Recolored Region 28 to Color 3,28 33,4.6,recolor,28,3,27,2,,,1,7,6,2,1,True
Rex,experiment2,24,379,Recolored Region 33 to Color 2,26 33,6.2,recolor,33,2,32,1,,,1,8,7,2,1,True
Rex,experiment2,24,380,Recolored Region 26 to Color 4,13 26,5.4,recolor,26,4,25,3,,,1,9,8,2,1,True
Rex,experiment2,24,381,Recolored Region 13 to Color 3,13 38,3.9,recolor,13,3,12,2,,,1,10,9,2,1,True
Rex,experiment2,24,382,Recolored Region 13 to Color 2,6 13,3.5,recolor,13,2,12,1,,,1,11,10,2,1,True
Rex,experiment2,24,383,Recolored Region 6 to Color 4,,2.9,recolor,6,4,5,3,,,1,12,11,0,1,True
Rex,experiment2,25,384,"Game Started (45 regions, 10 conflicts)",5 8 11 12 16 29 32 36 37 38 39 40 42 43,0.0,game_started,,,,,45,10,1,1,,14,1,True
Rex,experiment2,25,385,Recolored Region 5 to Color 1,11 12 16 29 32 36 37 38 39 40 42 43,3.8,recolor,5,1,4,0,,,1,2,1,12,1,True
Rex,experiment2,25,386,Recolored Region 29 to Color 2,11 12 16 32 36 37 38 39 40 42 43,3.5,recolor,29,2,28,1,,,1,3,2,11,1,True
Rex,experiment2,25,387,Recolored Region 11 to Color 2,12 16 36 37 38 39 40 42 43,1.8,recolor,11,2,10,1,,,1,4,3,9,1,True
Rex,experiment2,25,388,Recolored Region 38 to Color 2,12 16 36 37 39 40 42,2.7,recolor,38,2,37,1,,,1,5,4,7,1,True
Rex,experiment2,25,389,Recolored Region 42 to Color 2,12 16 36 37 39 40,3.5,recolor,42,2,41,1,,,1,6,5,6,1,True
Rex,experiment2,25,390,Recolored Region 40 to Color 2,36 37 39 40 42,7.6,recolor,40,2,39,1,,,1,7,6,5,1,True
Rex,experiment2,25,391,Recolored Region 42 to Color 3,36 37 39,3.1,recolor,42,3,41,2,,,1,8,7,3,1,True
Rex,experiment2,25,392,Recolored Region 36 to Color 2,29 36,18.7,recolor,36,2,35,1,,,1,9,8,2,1,True
Rex,experiment2,25,393,Recolored Region 29 to Color 3,4 29,10.5,recolor,29,3,28,2,,,1,10,9,2,1,True
Rex,experiment2,25,394,Recolored Region 4 to Color 4,,2.7,recolor,4,4,3,3,,,1,11,10,0,1,True
Rex,experiment2,26,395,"Game Started (45 regions, 7 conflicts)",2 5 9 17 23 29 32 34 38 39 42,0.0,game_started,,,,,45,7,1,1,,11,1,True
Rex,experiment2,26,396,Recolored Region 17 to Color 2,2 5 9 17 23 29 34 38 39 41 42,3.7,recolor,17,2,16,1,,,1,2,1,11,1,True
Rex,experiment2,26,397,Recolored Region 41 to Color 1,2 5 9 23 29 34 38 39 42,1.9,recolor,41,1,40,0,,,1,3,2,9,1,True
Rex,experiment2,26,398,Recolored Region 34 to Color 4,2 5 9 23 29 38 39 42,3.8,recolor,34,4,33,3,,,1,4,3,8,1,True
Rex,experiment2,26,399,Recolored Region 23 to Color 3,2 5 9 29 38 39 42,3.7,recolor,23,3,22,2,,,1,5,4,7,1,True
Rex,experiment2,26,400,Recolored Region 38 to Color 3,2 29 39 42,5.1,recolor,38,3,37,2,,,1,6,5,4,1,True
Rex,experiment2,26,401,Recolored Region 29 to Color 3,2 39,3.2,recolor,29,3,28,2,,,1,7,6,2,1,True
Rex,experiment2,26,402,Recolored Region 2 to Color 4,2 21 34,4.5,recolor,2,4,1,3,,,1,8,7,3,1,True
Rex,experiment2,26,403,Recolored Region 21 to Color 1,2 34,4.8,recolor,21,1,20,0,,,1,9,8,2,1,True
Rex,experiment2,26,404,Recolored Region 34 to Color 3,,1.4,recolor,34,3,33,2,,,1,10,9,0,1,True
Rex,experiment2,27,405,"Game Started (45 regions, 4 conflicts)",1 6 7 10 29 30 41,0.0,game_started,,,,,45,4,1,1,,7,1,True
Rex,experiment2,27,406,Recolored Region 6 to Color 1,7 10 29 41,5.5,recolor,6,1,5,0,,,1,2,1,4,1,True
Rex,experiment2,27,407,Recolored Region 7 to Color 1,6 7 29 41,5.7,recolor,7,1,6,0,,,1,3,2,4,1,True
Rex,experiment2,27,408,Recolored Region 29 to Color 2,6 7,3.9,recolor,29,2,28,1,,,1,4,3,2,1,True
Rex,experiment2,27,409,Recolored Region 6 to Color 2,6 36,4.8,recolor,6,2,5,1,,,1,5,4,2,1,True
